day_of_week,hour_of_day,avg_last_7_days,rainfall,aqi,temperature,zone_demand_score,is_weekend,working_hours,daily_income
5,8,925,9.522419618289124,287,23.89096721425122,0.8459860251022828,0,11.963239970931948,1260.0718918186105
6,18,1152,76.65274995180874,67,18.547938828141305,0.4299978714023137,1,11.425349084113563,1230.423419547009
0,21,482,29.463509372538933,137,42.172290773542876,0.6964035535356294,0,10.477685930710882,856.5345617588096
1,15,886,67.70436339189476,193,43.6134783943305,0.8637414150501279,1,9.478430252963562,1056.6059455336247
6,12,924,4.05754581321498,60,39.894406460609154,0.5763283756271704,1,10.788888180840708,1248.2318220168881
2,13,409,35.403305647505015,106,29.433242442342276,0.7004798507169709,1,11.458782697092028,966.0122090902173
6,11,345,18.44600790353159,265,15.465515591165824,0.7685085070831105,0,5.622532345912605,534.6682052241298
1,15,1173,21.980750718166007,94,25.348038940217656,0.45059605811918624,0,6.33634715358643,1138.6116385488322
0,11,978,11.186607692093087,98,26.996560929958985,0.5122046176335375,0,11.970393586451749,1289.1080951585557
6,18,693,4.315665098105114,120,30.745451501374145,0.9819779020208754,1,9.048209995075931,1291.7426331941158
4,7,599,42.4051597301213,155,33.350065125892996,0.8200988475795654,1,4.620428256302783,754.7789908221466
0,15,461,54.054488936934895,68,28.498554925308927,0.4522826541906007,0,11.780796991153876,835.7667261070261
3,10,310,93.63504442085217,173,32.25627497108364,0.48392693885266413,0,4.682522576606664,241.14326916493792
4,9,655,5.640241422295289,231,23.795264558474738,0.6329236098354565,1,9.063627448175804,877.0297215951321
2,19,1066,8.092706412022487,257,27.7061072328231,0.46168163304346976,1,9.523410220251144,1076.2569557642023
2,21,409,68.10819916198538,56,26.19450480795219,0.386164162953572,0,11.86442063742135,864.8618670277173
4,21,373,2.711417005282357,282,31.69091351075641,0.5615840700587607,0,5.129742247966856,544.4864837619389
1,16,711,8.87427880869044,172,34.501122644792794,0.8637628651934801,0,6.66332840900494,1049.8723658560664
3,13,733,50.165294681911256,110,43.04077093293557,0.7525793647656391,1,6.354611869342827,910.5261000450628
5,9,360,7.701984545573881,141,18.98814386187156,0.7973188948633062,1,6.999103885471721,789.2992072018824
0,17,900,81.32033425609671,124,36.03585199546686,0.7509975231442739,1,10.271767247185267,1170.8065546370228
3,21,990,56.640178468086546,70,30.096766138265522,0.3569780783772711,0,8.914624292590627,1010.6958205375356
1,13,1145,11.876539950159549,53,21.720174223235297,0.6448018530305912,0,6.8548800948569335,1386.9408471722804
3,17,536,10.149030831312878,283,42.57138994915098,0.9173667143229982,1,9.78045043585893,898.5251584653956
2,8,952,1.0870121148395362,54,25.93578148788196,0.34914294255023126,0,6.022786826744069,991.0614892987404
5,7,638,85.1019286737055,138,43.60785983411336,0.5419156180531992,1,4.946401546743653,594.1094789062828
1,10,451,63.170532488766874,262,26.52143312681478,0.8967038603768731,1,8.78455459374089,703.3262173040114
6,19,727,38.02873512766949,272,27.627534502036895,0.8548505609293124,0,9.705522729721032,1033.1783269675605
5,8,1039,38.983568282498794,170,19.840771439239617,0.8376834720338351,0,7.324764408975324,1207.9552514463035
5,17,640,93.46462830373451,61,17.352200450473845,0.7397803841009357,1,7.032956478912934,950.3792399444029
3,9,935,11.041619814721049,127,41.14725756989982,0.7396412568325186,1,9.191922507750569,1221.8435291835742
2,14,583,43.774144486544245,203,21.78041196012058,0.6320654388783817,0,10.680165410070527,901.8356915569021
4,17,874,98.09547114333706,81,31.24612185564841,0.9624259687631567,0,6.111855594238192,1107.670972236609
2,10,913,14.48302861928762,234,43.183031167615184,0.44145653431356724,0,6.267374228603517,788.3473230485919
6,21,708,89.74902013378019,276,43.845686559014055,0.5307514780041527,1,5.67100797847174,530.3949528387416
6,7,425,17.982743093079822,226,18.75030255374326,0.9522672826995648,0,9.595309700996786,875.1289046226773
6,13,780,35.6328945373311,78,15.065845974746404,0.5669128452174421,1,5.74729221207339,911.1485281832931
2,14,311,62.39280091580922,251,15.063712463678874,0.5037534248747897,0,6.610659474916904,452.0243440370751
6,13,904,80.83942248741538,259,39.95238616155248,0.5780419246956187,1,5.3960020193188125,607.2826846543678
1,6,659,88.16697033764407,233,33.33512302221402,0.6244087581484477,1,7.528017126025035,635.5959647873733
0,9,421,82.72341392234529,132,44.92443060770502,0.826982288195311,1,7.716681968164054,612.9796798554015
3,18,1020,99.88441859330248,68,37.02936346143815,0.6774052841959246,1,6.875105676936361,1048.5786596985095
4,20,389,30.962330066453735,141,31.867334489641326,0.7676205880300081,1,8.561525216429605,906.6177561835548
0,16,861,5.6939852697384,87,22.455939604839426,0.41875660534211573,0,7.021878161318868,972.9927933123447
4,15,343,40.6202518295275,61,37.29803223809185,0.8350655173481145,1,11.349149376138158,1041.6319702323515
2,12,866,67.13704894921642,76,26.844732156013475,0.8188526429380618,0,9.61112250018826,1195.369203207539
3,22,710,37.241371549891134,222,34.581842219725075,0.7541172524605839,0,11.386531517907624,1137.637152254972
4,6,407,21.603257555132405,262,31.36747137808841,0.9475385619077787,1,11.742546246402103,928.5999202490838
5,20,323,8.794877957387525,184,16.368895106640956,0.8040190703985441,1,9.789154591039008,868.7202571932786
4,16,660,29.32237591620258,237,38.407925256807815,0.431213859924111,0,8.100009172407502,711.0515019613399
4,8,812,46.56753529016744,84,39.507405785634155,0.7831730676373387,1,9.958791301014475,1184.9495169894087
6,13,309,98.79547501920315,266,28.25921955131714,0.3433254944731473,1,4.187019952513783,174.94434620548594
4,10,1173,56.69175033434593,131,37.09168869611166,0.551461142392218,1,5.7223020045936455,1061.8811476704157
4,8,1124,68.28401060935595,101,38.692821842547374,0.42183693542275913,0,8.760843756532843,1097.7837000052898
4,16,1142,5.387617934029764,297,37.74040312318742,0.5777168227808913,0,7.078458022251467,1060.6695976405313
0,16,829,82.45533063202318,245,39.49786315177117,0.971563051879097,0,10.512075975042805,1075.7627822968827
4,15,783,46.7033286847028,238,35.66208937782194,0.9058278161725044,0,6.15286889505527,859.8978942401372
2,17,989,25.850630415544217,190,42.71658550300244,0.7632735997440261,0,9.886134822972561,1249.3625661449869
3,12,811,38.057062719129455,296,32.59179134077248,0.6111432610271763,1,4.065180246461151,638.799260778598
1,19,925,72.28395429779641,245,33.506766951106336,0.4472623191705416,1,10.3584679888051,868.101624683694
0,13,1052,53.9711355152248,206,43.46137059890165,0.5442059471622958,0,4.475454847799693,854.6595744072539
0,10,1036,88.5444666658465,144,30.13176263545002,0.3082254588320966,1,10.90840243380346,992.1972775166521
1,7,673,18.125308774012204,209,24.416201903084236,0.3041383988829157,1,5.531961734481596,678.6761949854238
3,12,493,62.90665014646506,236,21.01400035927634,0.731945736380265,1,6.5098341481566475,599.5652454480409
2,11,567,72.08701970361165,89,43.85348265476945,0.5944169730679338,1,4.80698714594048,692.7031862750226
5,16,792,77.60212927211066,81,28.395574300622556,0.4729319876503449,0,10.176289574433508,1029.5604862235507
3,10,492,47.75671656025266,173,15.912942288253229,0.8823960429865727,1,8.314622300874547,886.1950383207474
6,10,1004,74.4642559311122,144,38.548468114803086,0.6830130581938252,1,11.063529702304606,1182.8907781072057
5,15,330,51.40065135987568,166,15.008353401302454,0.7600693097585596,0,7.593314893603501,740.2505026572722
5,13,499,80.95490010049504,124,27.75738356034048,0.6698255329286246,1,11.57744581092031,974.6092294913185
0,6,619,35.14396094523426,275,22.252459988439792,0.6418460082620412,0,4.48114251797463,667.4189225233309
4,11,838,11.38074813119575,183,17.751751699287006,0.6169612934996409,0,6.57134042401878,856.3050275245001
0,21,517,39.30979036152249,255,28.52646805545634,0.9615431181495675,0,9.709947668882776,1016.6518405411166
3,10,422,94.08785974121996,68,44.86444261252811,0.6074219176336844,0,5.360996526035768,507.14650755391926
6,19,307,99.06473867862128,59,40.75192029307053,0.4397757570726989,0,5.191442160231329,340.6016944287568
6,18,880,13.296816132036993,192,19.540721232387487,0.5688135583013274,0,7.01452343730998,1020.8999429834533
2,12,464,54.361219281754934,52,21.89088059188184,0.47842096125749833,1,5.601086966702188,607.6645002941821
3,7,1148,75.03677342144029,123,37.75948924189838,0.9267232778812284,0,9.931983910203094,1359.7628965353808
1,11,400,77.44816379930958,280,19.640793448523027,0.4842446848812675,0,11.465557480185918,569.1630709918115
1,20,430,48.64666747019327,286,43.46192286436349,0.491672060711111,1,6.256485800327428,434.975951177836
5,7,626,45.06965629442613,149,41.1300684535654,0.8424705013782186,0,11.118608886900713,1119.023163815442
1,8,1189,80.8039292656498,169,16.6077252894684,0.6262096777041679,1,7.1054272440794985,973.5511355177043
5,11,929,68.58280172058736,182,24.694418891456813,0.6298304595004556,1,4.279242250645902,778.323765958749
5,9,1188,89.53179253568297,105,25.113810074494257,0.43951869102085084,0,5.908372441547087,951.5127074679563
0,19,327,45.60685278098076,218,24.521727215775357,0.9866516226245967,1,9.291977842837827,847.9463380199464
3,7,718,19.24836529248658,81,29.715819773683172,0.5707349640933415,0,11.441130552476254,1146.517914777894
0,8,993,82.47306302938576,272,25.666869932097796,0.5841081776840903,1,8.5260955442759,923.3852997907466
1,20,401,53.92524869371115,134,32.478013591650516,0.8468422251099752,0,8.157022772168101,750.7315135488772
6,21,1070,57.60508876620092,164,17.36359818803001,0.8075628354217808,0,7.453112104865016,1129.0241691723652
3,13,788,26.877069816857123,191,32.17631027759679,0.5023040421092518,0,7.961490991071611,902.2911486847138
6,9,933,16.134674951741744,99,27.22273643415543,0.8630084363269526,0,7.6814261083998305,1267.7154510765972
1,10,762,19.772640230146145,248,15.392706701058309,0.34307847409131675,1,4.093604911286592,475.52098465554354
2,13,1187,83.97068147688104,232,16.241458327457593,0.5243789765860365,0,7.727027799793949,1006.740321183329
1,16,725,5.976603069920305,74,40.48142410056173,0.520764225454135,1,4.466804875365114,875.9868980810692
1,13,602,31.522006518144828,147,17.226851968495545,0.3965143974468235,1,8.541644500063935,823.5191523778947
0,13,551,89.80659175972025,115,36.69825516960645,0.43550225189514374,1,4.723919310712287,549.8367468483557
2,7,443,43.094456954854145,77,40.73339367047997,0.5741817936372722,1,5.9992416311792605,562.0111772655769
3,19,851,27.717998313043203,130,38.932399719097354,0.9584281044716787,1,11.838784456069003,1429.2910573101387
6,21,593,82.6848619802757,179,29.378315964599196,0.8358347815646696,1,5.1877182817716285,701.8565758060331
0,14,723,66.71246496744088,99,18.867776291925466,0.4637809602676728,1,5.649631462793385,658.5625934239737
3,13,306,94.6381643774096,117,44.80159583164945,0.3899795547195753,0,9.190762090613546,606.9819931977121
4,18,440,32.88859869952182,89,17.193276715053717,0.6060187874529914,1,7.774288336691633,776.4107069098707
5,18,801,18.738839633946625,83,41.54753767504127,0.6073416062502383,0,5.186423523633846,926.0615158061598
2,22,863,22.206488064102594,269,27.249517791471206,0.8013228221418487,1,11.006477769831328,1190.3864847217262
6,22,651,97.33576702057995,195,37.892049537707166,0.8593388853351582,0,5.746741481989988,745.7091767184207
2,10,783,98.18512004015746,270,25.774963551194567,0.3136430276497973,1,10.168534120129799,664.3187840823263
6,18,728,29.593014361853655,74,38.70339806177891,0.9904112767157209,1,5.663479558457713,1114.995282517856
2,9,610,89.42496917845746,298,40.88135260917842,0.39060360987279674,0,11.684994790030029,687.0328665645525
2,18,445,61.49269605383289,128,26.530790994001926,0.6869428097271663,1,6.577484024937803,771.6830005439714
5,18,905,26.29721588039706,142,15.201004862881675,0.41842807692628364,1,4.088185483744249,830.1884494557854
6,13,733,4.671070310203051,233,41.39164261989551,0.9662272909301872,0,8.032374521350281,1144.5462128931745
0,8,317,18.535015231304897,50,29.889442584357102,0.3587997406288521,1,4.856513438749652,416.3938559019192
0,9,596,63.157043052315174,53,32.18129460474311,0.985010761970766,1,4.038497896694156,856.4998893814587
1,16,656,10.070012925847571,88,24.685843006362532,0.6956084710440863,1,7.3753293350787,935.0073588481375
1,15,509,44.928296254191736,271,34.92641346539955,0.7787290657835411,0,6.247826829631642,684.9451714609049
0,9,940,65.77865448540577,123,27.623052699545607,0.34372334741364263,1,7.393924938096249,790.6338583264537
3,11,591,56.912805610621675,258,43.874553152664845,0.6414263133315203,1,6.292823652217834,599.6783317312177
1,17,963,94.28433670163886,97,37.64401383391699,0.36064392766391035,1,8.587538910993306,880.2300681482545
1,13,1102,96.08721791465418,77,30.930260745042414,0.9963180498421014,0,11.011129758547963,1468.3206235046773
5,22,1136,63.13134293921424,217,21.625084623415155,0.42109353500870667,0,11.890438939293604,1190.7436799890197
3,8,397,23.818803014428003,258,37.73951971474502,0.5237734413057898,1,5.428936870152947,421.10119055186476
0,6,993,98.12500592403912,76,37.410171121517685,0.9266585366507814,1,5.763636811741764,1036.7803565177119
6,16,857,9.077125474217496,257,19.081606251977643,0.5191087676420304,1,6.856085026798901,820.1786435304037
6,9,912,71.5200436495734,170,20.939273275308352,0.5332434490127175,1,9.321908466129578,916.224428870684
2,9,674,5.640174851378532,232,21.18353793083168,0.829683028224343,0,7.121657722308589,918.9651228491126
6,9,946,84.79750196571264,108,35.942065094250744,0.5336786410179558,1,4.597152822591196,763.9440122063495
3,6,301,70.71609699019893,274,18.816400360633295,0.473424300681363,1,5.495009652940675,365.64231989153836
6,17,375,90.79108830175609,106,28.896030699543864,0.3323479334814228,0,7.034257450297653,452.8827757342256
5,21,358,53.391482523970524,52,35.99598283771008,0.44391585190216815,0,7.220057523804065,609.1393420797386
5,10,1177,38.140346739870935,160,21.59732522023696,0.33112611920388163,0,7.294114318725823,1077.8281767353417
4,15,690,0.6907514077013066,75,34.72511249318052,0.9375485306038265,1,6.029283121129765,1118.5834818846265
3,6,488,40.05543064542589,119,17.81994766033879,0.9543872671924407,1,10.389998517634965,1113.9899836239279
2,20,813,67.56249375814524,183,39.033828987470486,0.36100477232497435,0,6.197413485837749,692.6279193642029
4,15,955,66.55048288612277,142,17.306861874485502,0.9651185198692471,0,8.948756805224344,1165.4000542430006
2,20,732,41.73252585315843,211,37.100586602755925,0.9022035113410136,1,7.518955540130623,1003.8880355737206
1,19,548,0.17602424673111017,234,21.134617365080523,0.8281355412045479,1,11.014847525631335,1048.2732390486472
0,22,583,39.40023088562029,161,43.83708682288342,0.7154820064571876,0,8.409045796762513,931.1115541598676
1,15,834,35.57530071034777,64,34.33066675098257,0.6354445782754994,0,7.634254779653122,1082.1366189219993
1,22,363,64.4656789726154,100,43.91543166028745,0.4057920305960465,1,10.927628480114276,821.287740538058
3,19,1005,85.06535594108054,230,38.49324402537586,0.9413828730802782,1,7.749171551584443,1043.2930837372833
3,22,307,81.05800508080291,242,34.75286777620501,0.9708086854703277,0,10.6503906298759,807.7773387598254
2,11,735,81.1226711910519,62,27.36965412079911,0.3170214664207974,0,4.083163304735779,603.3890225976093
6,9,422,93.73059331312528,295,39.451195891729164,0.5753212444564872,1,8.94804738354143,600.2463843344232
6,20,919,86.18974711143439,269,27.638495185845883,0.4844495890308958,1,6.926778264410495,654.725478589894
6,16,424,28.522586354488965,251,25.8915222299161,0.7574910390811624,1,9.57743871104865,848.9580643397117
5,12,300,35.92829167390664,183,39.799527607342924,0.6324729797659079,1,5.2818634097179284,519.553222071082
3,6,1019,50.9347756912382,93,24.042620775731447,0.5039296677442651,0,8.858323290552516,1154.023887837806
5,11,498,77.60162001538073,159,24.02237066571736,0.5813988956797069,0,5.585869219470616,585.0077970665441
2,20,1018,98.42657354406556,283,40.393258284323174,0.8650317938636614,1,7.235076486577696,991.8478689804584
6,20,612,99.44397489059396,258,26.643040712180728,0.6621251540013228,0,5.060025633713414,463.32355333049753
0,12,528,75.60251552293188,50,20.63491893634888,0.504959070543056,1,11.53583052316766,907.5819367910891
5,13,1003,65.76009143134763,219,43.14589775558912,0.34400346503030416,0,7.752126144425095,766.1572166669152
0,18,672,55.97148666043136,242,32.436186041818075,0.5997591722479592,0,11.048159215779762,946.0125823676302
1,8,614,36.154341223170135,119,38.93196977736096,0.9008873937977382,1,4.816040302189847,884.2922638791356
4,19,712,11.33100097545956,170,31.051968135524188,0.3885562319667933,1,11.252139253217718,1000.1043452225529
2,10,420,35.8702743775938,190,28.933723760358504,0.43691624576683996,0,8.041198995917695,539.0755229215963
1,17,426,29.434298492912703,129,26.41973591183892,0.3788251027167847,1,11.627295433862018,864.2891067198308
4,19,1194,80.01545268071773,92,43.02257937117122,0.39094996790908415,1,11.82484613461758,1317.4556966781126
1,16,349,89.99149904826359,289,42.211619313893465,0.6539451444251247,1,10.83894194666441,579.9498120371046
0,18,564,19.415541536809567,239,19.017549960714646,0.961800226949239,1,4.579384519844878,716.5669317263007
1,11,312,29.98418774501482,258,37.64281021377225,0.5917225088055831,0,8.106839088803905,591.6815053549919
3,10,1105,91.69640710741182,257,44.38982677469888,0.6256050914942664,0,8.63325253955783,1001.5085527940088
6,15,1096,47.287870212974624,211,42.178644044155,0.37473183551074063,0,4.188698766752206,674.01271325638
6,8,1048,68.62828747185374,167,20.139386215601604,0.7957111015245588,1,4.063288497241568,883.2032314257384
6,7,866,10.145029019318297,70,42.48030560883926,0.7634800481639722,1,9.13052861784964,1268.520458356343
2,16,1045,47.104605710912026,237,31.874049938345546,0.6141404350130129,0,8.24533350307074,1028.8693135044314
0,7,958,0.35856787874606333,186,18.01385744306983,0.9100686354333574,0,10.002099827467813,1408.4695711758482
4,18,444,62.460367129617126,290,30.002700686810545,0.7442084756962992,1,7.0658101272470795,594.4774385126732
3,9,825,30.63786496867369,225,41.81076644063536,0.7165022902142316,0,10.308381800198628,1101.8453544410004
1,8,1150,17.02744839460163,148,37.926419194398974,0.8815886876356989,0,11.229951884065784,1521.3501457913158
0,8,435,49.37397859291113,87,19.66345465087093,0.6005321831061342,1,9.388915273762345,815.8386846763366
0,14,638,62.92145411828396,242,15.979640176337815,0.6163960539219888,0,6.004016084261447,596.9026325456102
6,20,308,77.68073663612623,188,26.20160011487781,0.5697236401732431,1,10.90982388023459,631.9433253633109
2,7,794,69.23374289611029,178,41.64495669507724,0.4682500688416858,0,4.196506323198257,551.9961448593989
4,17,300,69.81674605880148,206,34.21747512603612,0.5994255572738483,1,11.001290279739692,657.285774667624
3,7,834,18.625984130046692,81,24.256839435000064,0.6703800692096222,0,11.149858068170666,1293.290698504037
2,11,365,22.267033145639214,122,42.18928739677551,0.4705054982136724,1,5.022750639414565,558.3858610552534
6,21,540,70.56340104989641,220,44.138766123389814,0.888584347018005,0,4.883507037447218,658.8505598199972
0,21,691,28.75925135472729,250,36.854123274123765,0.562665001472762,0,6.177380343151167,662.4929643981889
2,9,809,54.347240423714716,91,34.361176232599675,0.33388785559000894,1,11.023366995840634,992.5379299748636
4,12,1004,63.896063466851274,98,39.82023582201985,0.9913399972419545,1,11.104043310381886,1487.9534051838427
0,8,764,18.899795481808567,113,28.855581763055536,0.34356717857530467,1,5.674020792267437,783.9049363795323
4,10,839,65.59667702210933,234,40.90206125325539,0.516753427773156,1,4.934385156561493,682.2552429795289
2,11,657,90.8544275977735,222,15.555232972834903,0.5178401739648176,0,6.721767631223576,573.8143370447548
3,7,524,30.803609604716343,77,43.234042757432654,0.46682662696364297,1,6.399819636764701,768.1638405783806
0,7,379,10.938695024150903,254,23.195240988930827,0.3510447629546042,1,5.776207973850253,397.9678649123708
1,21,999,80.19405979144999,229,44.31886345397773,0.6581100362682828,0,9.890107092922301,1022.380284160167
6,17,830,5.077014213936426,171,32.35775938188606,0.7240865413620045,0,11.85513982697243,1242.7813098305387
1,19,1188,32.03530523801521,194,22.706778760085538,0.5080185555063091,0,11.490062338172052,1332.2979773099946
